plant,rep,image_num,image_path,mask_path,nn_role
Ler-1,rep_40,3,Ler-1/rep_40/1000789_2022_08_03_12_01_25-7-4-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_03_12_01_25-7-4-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,4,Ler-1/rep_40/1000789_2022_08_03_17_01_25-7-5-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_03_17_01_25-7-5-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,5,Ler-1/rep_40/1000789_2022_08_03_23_01_25-7-6-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_03_23_01_25-7-6-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,6,Ler-1/rep_40/1000789_2022_08_04_06_01_25-7-7-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_04_06_01_25-7-7-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,7,Ler-1/rep_40/1000789_2022_08_04_12_01_25-7-8-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_04_12_01_25-7-8-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,8,Ler-1/rep_40/1000789_2022_08_04_17_01_25-7-9-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_04_17_01_25-7-9-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,9,Ler-1/rep_40/1000789_2022_08_04_23_01_25-7-10-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_04_23_01_25-7-10-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,10,Ler-1/rep_40/1000789_2022_08_05_06_01_25-7-11-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_05_06_01_25-7-11-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,11,Ler-1/rep_40/1000789_2022_08_05_12_01_25-7-12-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_05_12_01_25-7-12-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,12,Ler-1/rep_40/1000789_2022_08_05_17_01_25-7-13-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_05_17_01_25-7-13-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,13,Ler-1/rep_40/1000789_2022_08_05_23_01_25-7-14-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_05_23_01_25-7-14-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,14,Ler-1/rep_40/1000789_2022_08_06_06_01_25-7-15-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_06_06_01_25-7-15-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,15,Ler-1/rep_40/1000789_2022_08_06_12_01_25-7-16-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_06_12_01_25-7-16-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,16,Ler-1/rep_40/1000789_2022_08_06_17_01_25-7-17-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_06_17_01_25-7-17-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,17,Ler-1/rep_40/1000789_2022_08_06_23_01_25-7-18-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_06_23_01_25-7-18-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,18,Ler-1/rep_40/1000789_2022_08_07_06_01_25-7-19-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_07_06_01_25-7-19-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,19,Ler-1/rep_40/1000789_2022_08_07_12_01_25-7-20-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_07_12_01_25-7-20-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,20,Ler-1/rep_40/1000789_2022_08_07_17_01_25-7-21-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_07_17_01_25-7-21-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,21,Ler-1/rep_40/1000789_2022_08_07_23_01_25-7-22-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_07_23_01_25-7-22-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,22,Ler-1/rep_40/1000789_2022_08_08_06_01_25-7-23-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_08_06_01_25-7-23-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,23,Ler-1/rep_40/1000789_2022_08_08_12_01_25-7-24-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_08_12_01_25-7-24-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,24,Ler-1/rep_40/1000789_2022_08_08_17_01_25-7-25-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_08_17_01_25-7-25-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,25,Ler-1/rep_40/1000789_2022_08_08_23_01_25-7-26-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_08_23_01_25-7-26-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,26,Ler-1/rep_40/1000789_2022_08_09_06_01_25-7-27-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_09_06_01_25-7-27-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,27,Ler-1/rep_40/1000789_2022_08_09_12_01_25-7-28-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_09_12_01_25-7-28-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,28,Ler-1/rep_40/1000789_2022_08_09_17_01_25-7-29-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_09_17_01_25-7-29-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,29,Ler-1/rep_40/1000789_2022_08_09_23_01_25-7-30-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_09_23_01_25-7-30-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,30,Ler-1/rep_40/1000789_2022_08_10_06_01_25-7-31-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_10_06_01_25-7-31-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,31,Ler-1/rep_40/1000789_2022_08_10_12_01_26-7-32-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_10_12_01_26-7-32-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,32,Ler-1/rep_40/1000789_2022_08_10_17_01_26-7-33-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_10_17_01_26-7-33-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,33,Ler-1/rep_40/1000789_2022_08_10_23_01_26-7-34-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_10_23_01_26-7-34-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,34,Ler-1/rep_40/1000789_2022_08_11_06_01_26-7-35-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_11_06_01_26-7-35-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,35,Ler-1/rep_40/1000789_2022_08_11_12_01_25-7-36-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_11_12_01_25-7-36-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,36,Ler-1/rep_40/1000789_2022_08_11_17_01_26-7-37-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_11_17_01_26-7-37-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,37,Ler-1/rep_40/1000789_2022_08_11_23_01_26-7-38-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_11_23_01_26-7-38-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,38,Ler-1/rep_40/1000789_2022_08_12_06_01_25-7-39-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_12_06_01_25-7-39-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,39,Ler-1/rep_40/1000789_2022_08_12_12_01_25-7-40-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_12_12_01_25-7-40-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,40,Ler-1/rep_40/1000789_2022_08_12_17_01_26-7-41-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_12_17_01_26-7-41-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,41,Ler-1/rep_40/1000789_2022_08_12_23_01_25-7-42-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_12_23_01_25-7-42-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,42,Ler-1/rep_40/1000789_2022_08_13_06_01_25-7-43-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_13_06_01_25-7-43-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,43,Ler-1/rep_40/1000789_2022_08_13_12_01_25-7-44-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_13_12_01_25-7-44-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,44,Ler-1/rep_40/1000789_2022_08_13_17_01_25-7-45-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_13_17_01_25-7-45-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,45,Ler-1/rep_40/1000789_2022_08_13_23_01_25-7-46-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_13_23_01_25-7-46-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,46,Ler-1/rep_40/1000789_2022_08_14_06_01_25-7-47-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_14_06_01_25-7-47-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,47,Ler-1/rep_40/1000789_2022_08_14_12_01_24-7-48-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_14_12_01_24-7-48-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,48,Ler-1/rep_40/1000789_2022_08_14_17_01_25-7-49-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_14_17_01_25-7-49-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,49,Ler-1/rep_40/1000789_2022_08_14_23_01_25-7-50-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_14_23_01_25-7-50-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,50,Ler-1/rep_40/1000789_2022_08_15_06_01_24-7-51-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_15_06_01_24-7-51-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,51,Ler-1/rep_40/1000789_2022_08_15_12_01_29-7-52-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_15_12_01_29-7-52-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,52,Ler-1/rep_40/1000789_2022_08_15_17_01_25-7-53-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_15_17_01_25-7-53-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,53,Ler-1/rep_40/1000789_2022_08_15_23_01_25-7-54-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_15_23_01_25-7-54-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,54,Ler-1/rep_40/1000789_2022_08_16_06_01_24-7-55-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_16_06_01_24-7-55-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,55,Ler-1/rep_40/1000789_2022_08_16_12_01_26-7-56-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_16_12_01_26-7-56-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,56,Ler-1/rep_40/1000789_2022_08_16_17_01_25-7-57-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_16_17_01_25-7-57-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,57,Ler-1/rep_40/1000789_2022_08_16_23_01_25-7-58-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_16_23_01_25-7-58-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,58,Ler-1/rep_40/1000789_2022_08_17_06_01_25-7-59-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_17_06_01_25-7-59-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,59,Ler-1/rep_40/1000789_2022_08_17_12_01_24-7-60-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_17_12_01_24-7-60-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,60,Ler-1/rep_40/1000789_2022_08_17_17_01_25-7-61-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_17_17_01_25-7-61-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,61,Ler-1/rep_40/1000789_2022_08_17_23_01_25-7-62-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_17_23_01_25-7-62-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,62,Ler-1/rep_40/1000789_2022_08_18_06_01_25-7-63-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_18_06_01_25-7-63-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,63,Ler-1/rep_40/1000789_2022_08_18_12_01_25-7-64-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_18_12_01_25-7-64-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,64,Ler-1/rep_40/1000789_2022_08_18_17_01_25-7-65-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_18_17_01_25-7-65-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,65,Ler-1/rep_40/1000789_2022_08_18_23_01_25-7-66-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_18_23_01_25-7-66-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,66,Ler-1/rep_40/1000789_2022_08_19_06_01_24-7-67-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_19_06_01_24-7-67-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,67,Ler-1/rep_40/1000789_2022_08_19_12_01_25-7-68-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_19_12_01_25-7-68-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,68,Ler-1/rep_40/1000789_2022_08_19_17_01_24-7-69-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_19_17_01_24-7-69-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,69,Ler-1/rep_40/1000789_2022_08_19_23_01_25-7-70-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_19_23_01_25-7-70-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,70,Ler-1/rep_40/1000789_2022_08_20_06_01_25-7-71-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_20_06_01_25-7-71-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,71,Ler-1/rep_40/1000789_2022_08_20_12_01_25-7-72-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_20_12_01_25-7-72-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,72,Ler-1/rep_40/1000789_2022_08_20_17_01_25-7-73-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_20_17_01_25-7-73-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,73,Ler-1/rep_40/1000789_2022_08_20_23_01_24-7-74-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_20_23_01_24-7-74-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,74,Ler-1/rep_40/1000789_2022_08_21_06_01_26-7-75-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_21_06_01_26-7-75-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,75,Ler-1/rep_40/1000789_2022_08_21_12_01_25-7-76-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_21_12_01_25-7-76-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,76,Ler-1/rep_40/1000789_2022_08_21_17_01_25-7-77-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_21_17_01_25-7-77-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,77,Ler-1/rep_40/1000789_2022_08_21_23_01_25-7-78-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_21_23_01_25-7-78-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,78,Ler-1/rep_40/1000789_2022_08_22_06_01_24-7-79-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_22_06_01_24-7-79-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,79,Ler-1/rep_40/1000789_2022_08_22_12_01_25-7-80-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_22_12_01_25-7-80-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,80,Ler-1/rep_40/1000789_2022_08_22_17_01_31-7-81-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_22_17_01_31-7-81-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,81,Ler-1/rep_40/1000789_2022_08_22_23_01_25-7-82-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_22_23_01_25-7-82-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,82,Ler-1/rep_40/1000789_2022_08_23_06_01_25-7-83-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_23_06_01_25-7-83-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,83,Ler-1/rep_40/1000789_2022_08_23_12_01_25-7-84-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_23_12_01_25-7-84-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,84,Ler-1/rep_40/1000789_2022_08_23_17_01_25-7-85-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_23_17_01_25-7-85-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,85,Ler-1/rep_40/1000789_2022_08_23_23_01_25-7-86-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_23_23_01_25-7-86-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,86,Ler-1/rep_40/1000789_2022_08_24_06_01_25-7-87-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_24_06_01_25-7-87-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,87,Ler-1/rep_40/1000789_2022_08_24_12_01_26-7-88-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_24_12_01_26-7-88-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,88,Ler-1/rep_40/1000789_2022_08_24_17_01_25-7-89-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_24_17_01_25-7-89-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,89,Ler-1/rep_40/1000789_2022_08_24_23_01_25-7-90-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_24_23_01_25-7-90-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,90,Ler-1/rep_40/1000789_2022_08_25_06_01_25-7-91-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_25_06_01_25-7-91-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,91,Ler-1/rep_40/1000789_2022_08_25_12_01_30-7-92-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_25_12_01_30-7-92-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,92,Ler-1/rep_40/1000789_2022_08_25_17_02_25-7-93-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_25_17_02_25-7-93-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,93,Ler-1/rep_40/1000789_2022_08_25_23_02_25-7-94-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_25_23_02_25-7-94-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,94,Ler-1/rep_40/1000789_2022_08_26_06_01_49-7-95-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_26_06_01_49-7-95-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,95,Ler-1/rep_40/1000789_2022_08_26_12_01_49-7-96-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_26_12_01_49-7-96-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,96,Ler-1/rep_40/1000789_2022_08_26_17_01_38-7-97-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_26_17_01_38-7-97-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,97,Ler-1/rep_40/1000789_2022_08_26_23_01_59-7-98-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_26_23_01_59-7-98-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,98,Ler-1/rep_40/1000789_2022_08_27_06_01_59-7-99-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_27_06_01_59-7-99-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,99,Ler-1/rep_40/1000789_2022_08_27_12_02_00-7-100-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_27_12_02_00-7-100-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,100,Ler-1/rep_40/1000789_2022_08_27_17_02_33-7-101-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_27_17_02_33-7-101-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,101,Ler-1/rep_40/1000789_2022_08_27_23_01_59-7-102-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_27_23_01_59-7-102-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,102,Ler-1/rep_40/1000789_2022_08_28_06_01_59-7-103-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_28_06_01_59-7-103-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,103,Ler-1/rep_40/1000789_2022_08_28_12_01_49-7-104-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_28_12_01_49-7-104-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,104,Ler-1/rep_40/1000789_2022_08_28_17_01_25-7-105-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_28_17_01_25-7-105-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,105,Ler-1/rep_40/1000789_2022_08_28_23_02_28-7-106-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_28_23_02_28-7-106-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_40,106,Ler-1/rep_40/1000789_2022_08_29_06_01_50-7-107-TD06-RGB1_pot_D1_Ler-1-40.png,Ler-1/rep_40/1000789_2022_08_29_06_01_50-7-107-TD06-RGB1_pot_D1_Ler-1-40.png,train
Ler-1,rep_41,0,Ler-1/rep_41/1000060_2022_05_11_12_09_27-2-171-TA02-RGB1_pot_B3_Ler-1-01.png,Ler-1/rep_41/1000060_2022_05_11_12_09_27-2-171-TA02-RGB1_pot_B3_Ler-1-01.png,val
Ler-1,rep_41,1,Ler-1/rep_41/1000060_2022_05_12_12_00_09-6-1-TA02-RGB1_pot_B3_Ler-1-01.png,Ler-1/rep_41/1000060_2022_05_12_12_00_09-6-1-TA02-RGB1_pot_B3_Ler-1-01.png,val
Ler-1,rep_41,2,Ler-1/rep_41/1000060_2022_05_12_15_00_09-6-2-TA02-RGB1_pot_B3_Ler-1-01.png,Ler-1/rep_41/1000060_2022_05_12_15_00_09-6-2-TA02-RGB1_pot_B3_Ler-1-01.png,val
Ler-1,rep_41,3,Ler-1/rep_41/1000060_2022_05_13_12_00_09-6-3-TA02-RGB1_pot_B3_Ler-1-01.png,Ler-1/rep_41/1000060_2022_05_13_12_00_09-6-3-TA02-RGB1_pot_B3_Ler-1-01.png,val
